exercise_label,source_video,source_video_id,subject_id,rep,rep_uid,split_group,shift,start_frame,end_frame,sampled_frames,segmentation_confidence,review_status
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,12,PM_103-Camera17-30fps__rep_012,PM_103-Camera17-30fps__rep_012,4,1531,1614,"1531,1543,1555,1567,1578,1590,1602,1614",0.8214285714285714,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,12,PM_103-Camera17-30fps__rep_012,PM_103-Camera17-30fps__rep_012,5,1532,1615,"1532,1544,1556,1568,1579,1591,1603,1615",0.8214285714285714,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,13,PM_103-Camera17-30fps__rep_013,PM_103-Camera17-30fps__rep_013,-5,1811,1897,"1811,1823,1836,1848,1860,1872,1885,1897",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,13,PM_103-Camera17-30fps__rep_013,PM_103-Camera17-30fps__rep_013,-4,1812,1898,"1812,1824,1837,1849,1861,1873,1886,1898",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,13,PM_103-Camera17-30fps__rep_013,PM_103-Camera17-30fps__rep_013,-3,1813,1899,"1813,1825,1838,1850,1862,1874,1887,1899",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,13,PM_103-Camera17-30fps__rep_013,PM_103-Camera17-30fps__rep_013,-2,1814,1900,"1814,1826,1839,1851,1863,1875,1888,1900",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,13,PM_103-Camera17-30fps__rep_013,PM_103-Camera17-30fps__rep_013,-1,1815,1901,"1815,1827,1840,1852,1864,1876,1889,1901",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,13,PM_103-Camera17-30fps__rep_013,PM_103-Camera17-30fps__rep_013,0,1816,1902,"1816,1828,1841,1853,1865,1877,1890,1902",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,13,PM_103-Camera17-30fps__rep_013,PM_103-Camera17-30fps__rep_013,1,1817,1903,"1817,1829,1842,1854,1866,1878,1891,1903",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,13,PM_103-Camera17-30fps__rep_013,PM_103-Camera17-30fps__rep_013,2,1818,1904,"1818,1830,1843,1855,1867,1879,1892,1904",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,13,PM_103-Camera17-30fps__rep_013,PM_103-Camera17-30fps__rep_013,3,1819,1905,"1819,1831,1844,1856,1868,1880,1893,1905",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,13,PM_103-Camera17-30fps__rep_013,PM_103-Camera17-30fps__rep_013,4,1820,1906,"1820,1832,1845,1857,1869,1881,1894,1906",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,13,PM_103-Camera17-30fps__rep_013,PM_103-Camera17-30fps__rep_013,5,1821,1907,"1821,1833,1846,1858,1870,1882,1895,1907",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,14,PM_103-Camera17-30fps__rep_014,PM_103-Camera17-30fps__rep_014,-5,1897,2000,"1897,1912,1926,1941,1956,1971,1985,2000",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,14,PM_103-Camera17-30fps__rep_014,PM_103-Camera17-30fps__rep_014,-4,1898,2001,"1898,1913,1927,1942,1957,1972,1986,2001",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,14,PM_103-Camera17-30fps__rep_014,PM_103-Camera17-30fps__rep_014,-3,1899,2002,"1899,1914,1928,1943,1958,1973,1987,2002",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,14,PM_103-Camera17-30fps__rep_014,PM_103-Camera17-30fps__rep_014,-2,1900,2003,"1900,1915,1929,1944,1959,1974,1988,2003",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,14,PM_103-Camera17-30fps__rep_014,PM_103-Camera17-30fps__rep_014,-1,1901,2004,"1901,1916,1930,1945,1960,1975,1989,2004",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,14,PM_103-Camera17-30fps__rep_014,PM_103-Camera17-30fps__rep_014,0,1902,2005,"1902,1917,1931,1946,1961,1976,1990,2005",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,14,PM_103-Camera17-30fps__rep_014,PM_103-Camera17-30fps__rep_014,1,1903,2006,"1903,1918,1932,1947,1962,1977,1991,2006",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,14,PM_103-Camera17-30fps__rep_014,PM_103-Camera17-30fps__rep_014,2,1904,2007,"1904,1919,1933,1948,1963,1978,1992,2007",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,14,PM_103-Camera17-30fps__rep_014,PM_103-Camera17-30fps__rep_014,3,1905,2008,"1905,1920,1934,1949,1964,1979,1993,2008",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,14,PM_103-Camera17-30fps__rep_014,PM_103-Camera17-30fps__rep_014,4,1906,2009,"1906,1921,1935,1950,1965,1980,1994,2009",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,14,PM_103-Camera17-30fps__rep_014,PM_103-Camera17-30fps__rep_014,5,1907,2010,"1907,1922,1936,1951,1966,1981,1995,2010",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,15,PM_103-Camera17-30fps__rep_015,PM_103-Camera17-30fps__rep_015,-5,2056,2132,"2056,2067,2078,2089,2099,2110,2121,2132",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,15,PM_103-Camera17-30fps__rep_015,PM_103-Camera17-30fps__rep_015,-4,2057,2133,"2057,2068,2079,2090,2100,2111,2122,2133",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,15,PM_103-Camera17-30fps__rep_015,PM_103-Camera17-30fps__rep_015,-3,2058,2134,"2058,2069,2080,2091,2101,2112,2123,2134",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,15,PM_103-Camera17-30fps__rep_015,PM_103-Camera17-30fps__rep_015,-2,2059,2135,"2059,2070,2081,2092,2102,2113,2124,2135",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,15,PM_103-Camera17-30fps__rep_015,PM_103-Camera17-30fps__rep_015,-1,2060,2136,"2060,2071,2082,2093,2103,2114,2125,2136",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,15,PM_103-Camera17-30fps__rep_015,PM_103-Camera17-30fps__rep_015,0,2061,2137,"2061,2072,2083,2094,2104,2115,2126,2137",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,15,PM_103-Camera17-30fps__rep_015,PM_103-Camera17-30fps__rep_015,1,2062,2138,"2062,2073,2084,2095,2105,2116,2127,2138",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,15,PM_103-Camera17-30fps__rep_015,PM_103-Camera17-30fps__rep_015,2,2063,2139,"2063,2074,2085,2096,2106,2117,2128,2139",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,15,PM_103-Camera17-30fps__rep_015,PM_103-Camera17-30fps__rep_015,3,2064,2140,"2064,2075,2086,2097,2107,2118,2129,2140",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,15,PM_103-Camera17-30fps__rep_015,PM_103-Camera17-30fps__rep_015,4,2065,2141,"2065,2076,2087,2098,2108,2119,2130,2141",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,15,PM_103-Camera17-30fps__rep_015,PM_103-Camera17-30fps__rep_015,5,2066,2142,"2066,2077,2088,2099,2109,2120,2131,2142",0.8,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,16,PM_103-Camera17-30fps__rep_016,PM_103-Camera17-30fps__rep_016,-5,2631,2762,"2631,2650,2668,2687,2706,2725,2743,2762",0.8747110724686902,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,16,PM_103-Camera17-30fps__rep_016,PM_103-Camera17-30fps__rep_016,-4,2632,2763,"2632,2651,2669,2688,2707,2726,2744,2763",0.8747110724686902,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,16,PM_103-Camera17-30fps__rep_016,PM_103-Camera17-30fps__rep_016,-3,2633,2764,"2633,2652,2670,2689,2708,2727,2745,2764",0.8747110724686902,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,16,PM_103-Camera17-30fps__rep_016,PM_103-Camera17-30fps__rep_016,-2,2634,2765,"2634,2653,2671,2690,2709,2728,2746,2765",0.8747110724686902,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,16,PM_103-Camera17-30fps__rep_016,PM_103-Camera17-30fps__rep_016,-1,2635,2766,"2635,2654,2672,2691,2710,2729,2747,2766",0.8747110724686902,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,16,PM_103-Camera17-30fps__rep_016,PM_103-Camera17-30fps__rep_016,0,2636,2767,"2636,2655,2673,2692,2711,2730,2748,2767",0.8747110724686902,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,16,PM_103-Camera17-30fps__rep_016,PM_103-Camera17-30fps__rep_016,1,2637,2768,"2637,2656,2674,2693,2712,2731,2749,2768",0.8747110724686902,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,16,PM_103-Camera17-30fps__rep_016,PM_103-Camera17-30fps__rep_016,2,2638,2769,"2638,2657,2675,2694,2713,2732,2750,2769",0.8747110724686902,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,16,PM_103-Camera17-30fps__rep_016,PM_103-Camera17-30fps__rep_016,3,2639,2770,"2639,2658,2676,2695,2714,2733,2751,2770",0.8747110724686902,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,16,PM_103-Camera17-30fps__rep_016,PM_103-Camera17-30fps__rep_016,4,2640,2771,"2640,2659,2677,2696,2715,2734,2752,2771",0.8747110724686902,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,16,PM_103-Camera17-30fps__rep_016,PM_103-Camera17-30fps__rep_016,5,2641,2772,"2641,2660,2678,2697,2716,2735,2753,2772",0.8747110724686902,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,17,PM_103-Camera17-30fps__rep_017,PM_103-Camera17-30fps__rep_017,-5,2954,3087,"2954,2973,2992,3011,3030,3049,3068,3087",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,17,PM_103-Camera17-30fps__rep_017,PM_103-Camera17-30fps__rep_017,-4,2955,3088,"2955,2974,2993,3012,3031,3050,3069,3088",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,17,PM_103-Camera17-30fps__rep_017,PM_103-Camera17-30fps__rep_017,-3,2956,3089,"2956,2975,2994,3013,3032,3051,3070,3089",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,17,PM_103-Camera17-30fps__rep_017,PM_103-Camera17-30fps__rep_017,-2,2957,3090,"2957,2976,2995,3014,3033,3052,3071,3090",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,17,PM_103-Camera17-30fps__rep_017,PM_103-Camera17-30fps__rep_017,-1,2958,3091,"2958,2977,2996,3015,3034,3053,3072,3091",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,17,PM_103-Camera17-30fps__rep_017,PM_103-Camera17-30fps__rep_017,0,2959,3092,"2959,2978,2997,3016,3035,3054,3073,3092",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,17,PM_103-Camera17-30fps__rep_017,PM_103-Camera17-30fps__rep_017,1,2960,3093,"2960,2979,2998,3017,3036,3055,3074,3093",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,17,PM_103-Camera17-30fps__rep_017,PM_103-Camera17-30fps__rep_017,2,2961,3094,"2961,2980,2999,3018,3037,3056,3075,3094",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,17,PM_103-Camera17-30fps__rep_017,PM_103-Camera17-30fps__rep_017,3,2962,3095,"2962,2981,3000,3019,3038,3057,3076,3095",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,17,PM_103-Camera17-30fps__rep_017,PM_103-Camera17-30fps__rep_017,4,2963,3096,"2963,2982,3001,3020,3039,3058,3077,3096",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,17,PM_103-Camera17-30fps__rep_017,PM_103-Camera17-30fps__rep_017,5,2964,3097,"2964,2983,3002,3021,3040,3059,3078,3097",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,18,PM_103-Camera17-30fps__rep_018,PM_103-Camera17-30fps__rep_018,-5,3087,3190,"3087,3102,3116,3131,3146,3161,3175,3190",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,18,PM_103-Camera17-30fps__rep_018,PM_103-Camera17-30fps__rep_018,-4,3088,3191,"3088,3103,3117,3132,3147,3162,3176,3191",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,18,PM_103-Camera17-30fps__rep_018,PM_103-Camera17-30fps__rep_018,-3,3089,3192,"3089,3104,3118,3133,3148,3163,3177,3192",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,18,PM_103-Camera17-30fps__rep_018,PM_103-Camera17-30fps__rep_018,-2,3090,3193,"3090,3105,3119,3134,3149,3164,3178,3193",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,18,PM_103-Camera17-30fps__rep_018,PM_103-Camera17-30fps__rep_018,-1,3091,3194,"3091,3106,3120,3135,3150,3165,3179,3194",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,18,PM_103-Camera17-30fps__rep_018,PM_103-Camera17-30fps__rep_018,0,3092,3195,"3092,3107,3121,3136,3151,3166,3180,3195",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,18,PM_103-Camera17-30fps__rep_018,PM_103-Camera17-30fps__rep_018,1,3093,3196,"3093,3108,3122,3137,3152,3167,3181,3196",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,18,PM_103-Camera17-30fps__rep_018,PM_103-Camera17-30fps__rep_018,2,3094,3197,"3094,3109,3123,3138,3153,3168,3182,3197",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,18,PM_103-Camera17-30fps__rep_018,PM_103-Camera17-30fps__rep_018,3,3095,3198,"3095,3110,3124,3139,3154,3169,3183,3198",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,18,PM_103-Camera17-30fps__rep_018,PM_103-Camera17-30fps__rep_018,4,3096,3199,"3096,3111,3125,3140,3155,3170,3184,3199",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,18,PM_103-Camera17-30fps__rep_018,PM_103-Camera17-30fps__rep_018,5,3097,3200,"3097,3112,3126,3141,3156,3171,3185,3200",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,19,PM_103-Camera17-30fps__rep_019,PM_103-Camera17-30fps__rep_019,-5,3190,3260,"3190,3200,3210,3220,3230,3240,3250,3260",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,19,PM_103-Camera17-30fps__rep_019,PM_103-Camera17-30fps__rep_019,-4,3191,3261,"3191,3201,3211,3221,3231,3241,3251,3261",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,19,PM_103-Camera17-30fps__rep_019,PM_103-Camera17-30fps__rep_019,-3,3192,3262,"3192,3202,3212,3222,3232,3242,3252,3262",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,19,PM_103-Camera17-30fps__rep_019,PM_103-Camera17-30fps__rep_019,-2,3193,3263,"3193,3203,3213,3223,3233,3243,3253,3263",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,19,PM_103-Camera17-30fps__rep_019,PM_103-Camera17-30fps__rep_019,-1,3194,3264,"3194,3204,3214,3224,3234,3244,3254,3264",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,19,PM_103-Camera17-30fps__rep_019,PM_103-Camera17-30fps__rep_019,0,3195,3265,"3195,3205,3215,3225,3235,3245,3255,3265",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,19,PM_103-Camera17-30fps__rep_019,PM_103-Camera17-30fps__rep_019,1,3196,3266,"3196,3206,3216,3226,3236,3246,3256,3266",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,19,PM_103-Camera17-30fps__rep_019,PM_103-Camera17-30fps__rep_019,2,3197,3267,"3197,3207,3217,3227,3237,3247,3257,3267",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,19,PM_103-Camera17-30fps__rep_019,PM_103-Camera17-30fps__rep_019,3,3198,3268,"3198,3208,3218,3228,3238,3248,3258,3268",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,19,PM_103-Camera17-30fps__rep_019,PM_103-Camera17-30fps__rep_019,4,3199,3269,"3199,3209,3219,3229,3239,3249,3259,3269",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,19,PM_103-Camera17-30fps__rep_019,PM_103-Camera17-30fps__rep_019,5,3200,3270,"3200,3210,3220,3230,3240,3250,3260,3270",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,20,PM_103-Camera17-30fps__rep_020,PM_103-Camera17-30fps__rep_020,-5,3271,3340,"3271,3281,3291,3301,3310,3320,3330,3340",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,20,PM_103-Camera17-30fps__rep_020,PM_103-Camera17-30fps__rep_020,-4,3272,3341,"3272,3282,3292,3302,3311,3321,3331,3341",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,20,PM_103-Camera17-30fps__rep_020,PM_103-Camera17-30fps__rep_020,-3,3273,3342,"3273,3283,3293,3303,3312,3322,3332,3342",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,20,PM_103-Camera17-30fps__rep_020,PM_103-Camera17-30fps__rep_020,-2,3274,3343,"3274,3284,3294,3304,3313,3323,3333,3343",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_esssss\PM_103-Camera17-30fps.mp4,PM_103-Camera17-30fps,PM_103,20,PM_103-Camera17-30fps__rep_020,PM_103-Camera17-30fps__rep_020,-1,3275,3344,"3275,3285,3295,3305,3314,3324,3334,3344",0.8571428571428571,accepted
