exercise_label,source_video,source_video_id,subject_id,rep,rep_uid,split_group,shift,start_frame,end_frame,sampled_frames,segmentation_confidence,review_status
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,10,PM_110-Camera17-30fps__rep_010,PM_110-Camera17-30fps__rep_010,1,3174,3328,"3174,3196,3218,3240,3262,3284,3306,3328",0.8082387531641568,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,10,PM_110-Camera17-30fps__rep_010,PM_110-Camera17-30fps__rep_010,2,3175,3329,"3175,3197,3219,3241,3263,3285,3307,3329",0.8082387531641568,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,10,PM_110-Camera17-30fps__rep_010,PM_110-Camera17-30fps__rep_010,3,3176,3330,"3176,3198,3220,3242,3264,3286,3308,3330",0.8082387531641568,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,10,PM_110-Camera17-30fps__rep_010,PM_110-Camera17-30fps__rep_010,4,3177,3331,"3177,3199,3221,3243,3265,3287,3309,3331",0.8082387531641568,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,10,PM_110-Camera17-30fps__rep_010,PM_110-Camera17-30fps__rep_010,5,3178,3332,"3178,3200,3222,3244,3266,3288,3310,3332",0.8082387531641568,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,11,PM_110-Camera17-30fps__rep_011,PM_110-Camera17-30fps__rep_011,-5,3798,4108,"3798,3842,3887,3931,3975,4019,4064,4108",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,11,PM_110-Camera17-30fps__rep_011,PM_110-Camera17-30fps__rep_011,-4,3799,4109,"3799,3843,3888,3932,3976,4020,4065,4109",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,11,PM_110-Camera17-30fps__rep_011,PM_110-Camera17-30fps__rep_011,-3,3800,4110,"3800,3844,3889,3933,3977,4021,4066,4110",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,11,PM_110-Camera17-30fps__rep_011,PM_110-Camera17-30fps__rep_011,-2,3801,4111,"3801,3845,3890,3934,3978,4022,4067,4111",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,11,PM_110-Camera17-30fps__rep_011,PM_110-Camera17-30fps__rep_011,-1,3802,4112,"3802,3846,3891,3935,3979,4023,4068,4112",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,11,PM_110-Camera17-30fps__rep_011,PM_110-Camera17-30fps__rep_011,0,3803,4113,"3803,3847,3892,3936,3980,4024,4069,4113",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,11,PM_110-Camera17-30fps__rep_011,PM_110-Camera17-30fps__rep_011,1,3804,4114,"3804,3848,3893,3937,3981,4025,4070,4114",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,11,PM_110-Camera17-30fps__rep_011,PM_110-Camera17-30fps__rep_011,2,3805,4115,"3805,3849,3894,3938,3982,4026,4071,4115",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,11,PM_110-Camera17-30fps__rep_011,PM_110-Camera17-30fps__rep_011,3,3806,4116,"3806,3850,3895,3939,3983,4027,4072,4116",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,11,PM_110-Camera17-30fps__rep_011,PM_110-Camera17-30fps__rep_011,4,3807,4117,"3807,3851,3896,3940,3984,4028,4073,4117",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,11,PM_110-Camera17-30fps__rep_011,PM_110-Camera17-30fps__rep_011,5,3808,4118,"3808,3852,3897,3941,3985,4029,4074,4118",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,12,PM_110-Camera17-30fps__rep_012,PM_110-Camera17-30fps__rep_012,-5,4108,4287,"4108,4134,4159,4185,4210,4236,4261,4287",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,12,PM_110-Camera17-30fps__rep_012,PM_110-Camera17-30fps__rep_012,-4,4109,4288,"4109,4135,4160,4186,4211,4237,4262,4288",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,12,PM_110-Camera17-30fps__rep_012,PM_110-Camera17-30fps__rep_012,-3,4110,4289,"4110,4136,4161,4187,4212,4238,4263,4289",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,12,PM_110-Camera17-30fps__rep_012,PM_110-Camera17-30fps__rep_012,-2,4111,4290,"4111,4137,4162,4188,4213,4239,4264,4290",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,12,PM_110-Camera17-30fps__rep_012,PM_110-Camera17-30fps__rep_012,-1,4112,4291,"4112,4138,4163,4189,4214,4240,4265,4291",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,12,PM_110-Camera17-30fps__rep_012,PM_110-Camera17-30fps__rep_012,0,4113,4292,"4113,4139,4164,4190,4215,4241,4266,4292",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,12,PM_110-Camera17-30fps__rep_012,PM_110-Camera17-30fps__rep_012,1,4114,4293,"4114,4140,4165,4191,4216,4242,4267,4293",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,12,PM_110-Camera17-30fps__rep_012,PM_110-Camera17-30fps__rep_012,2,4115,4294,"4115,4141,4166,4192,4217,4243,4268,4294",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,12,PM_110-Camera17-30fps__rep_012,PM_110-Camera17-30fps__rep_012,3,4116,4295,"4116,4142,4167,4193,4218,4244,4269,4295",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,12,PM_110-Camera17-30fps__rep_012,PM_110-Camera17-30fps__rep_012,4,4117,4296,"4117,4143,4168,4194,4219,4245,4270,4296",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,12,PM_110-Camera17-30fps__rep_012,PM_110-Camera17-30fps__rep_012,5,4118,4297,"4118,4144,4169,4195,4220,4246,4271,4297",0.8571428571428571,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,14,PM_110-Camera17-30fps__rep_014,PM_110-Camera17-30fps__rep_014,-5,4471,4667,"4471,4499,4527,4555,4583,4611,4639,4667",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,14,PM_110-Camera17-30fps__rep_014,PM_110-Camera17-30fps__rep_014,-4,4472,4668,"4472,4500,4528,4556,4584,4612,4640,4668",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,14,PM_110-Camera17-30fps__rep_014,PM_110-Camera17-30fps__rep_014,-3,4473,4669,"4473,4501,4529,4557,4585,4613,4641,4669",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,14,PM_110-Camera17-30fps__rep_014,PM_110-Camera17-30fps__rep_014,-2,4474,4670,"4474,4502,4530,4558,4586,4614,4642,4670",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,14,PM_110-Camera17-30fps__rep_014,PM_110-Camera17-30fps__rep_014,-1,4475,4671,"4475,4503,4531,4559,4587,4615,4643,4671",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,14,PM_110-Camera17-30fps__rep_014,PM_110-Camera17-30fps__rep_014,0,4476,4672,"4476,4504,4532,4560,4588,4616,4644,4672",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,14,PM_110-Camera17-30fps__rep_014,PM_110-Camera17-30fps__rep_014,1,4477,4673,"4477,4505,4533,4561,4589,4617,4645,4673",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,14,PM_110-Camera17-30fps__rep_014,PM_110-Camera17-30fps__rep_014,2,4478,4674,"4478,4506,4534,4562,4590,4618,4646,4674",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,14,PM_110-Camera17-30fps__rep_014,PM_110-Camera17-30fps__rep_014,3,4479,4675,"4479,4507,4535,4563,4591,4619,4647,4675",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,14,PM_110-Camera17-30fps__rep_014,PM_110-Camera17-30fps__rep_014,4,4480,4676,"4480,4508,4536,4564,4592,4620,4648,4676",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,14,PM_110-Camera17-30fps__rep_014,PM_110-Camera17-30fps__rep_014,5,4481,4677,"4481,4509,4537,4565,4593,4621,4649,4677",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,15,PM_110-Camera17-30fps__rep_015,PM_110-Camera17-30fps__rep_015,-5,4667,4888,"4667,4699,4730,4762,4793,4825,4856,4888",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,15,PM_110-Camera17-30fps__rep_015,PM_110-Camera17-30fps__rep_015,-4,4668,4889,"4668,4700,4731,4763,4794,4826,4857,4889",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,15,PM_110-Camera17-30fps__rep_015,PM_110-Camera17-30fps__rep_015,-3,4669,4890,"4669,4701,4732,4764,4795,4827,4858,4890",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,15,PM_110-Camera17-30fps__rep_015,PM_110-Camera17-30fps__rep_015,-2,4670,4891,"4670,4702,4733,4765,4796,4828,4859,4891",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,15,PM_110-Camera17-30fps__rep_015,PM_110-Camera17-30fps__rep_015,-1,4671,4892,"4671,4703,4734,4766,4797,4829,4860,4892",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,15,PM_110-Camera17-30fps__rep_015,PM_110-Camera17-30fps__rep_015,0,4672,4893,"4672,4704,4735,4767,4798,4830,4861,4893",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,15,PM_110-Camera17-30fps__rep_015,PM_110-Camera17-30fps__rep_015,1,4673,4894,"4673,4705,4736,4768,4799,4831,4862,4894",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,15,PM_110-Camera17-30fps__rep_015,PM_110-Camera17-30fps__rep_015,2,4674,4895,"4674,4706,4737,4769,4800,4832,4863,4895",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,15,PM_110-Camera17-30fps__rep_015,PM_110-Camera17-30fps__rep_015,3,4675,4896,"4675,4707,4738,4770,4801,4833,4864,4896",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,15,PM_110-Camera17-30fps__rep_015,PM_110-Camera17-30fps__rep_015,4,4676,4897,"4676,4708,4739,4771,4802,4834,4865,4897",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,15,PM_110-Camera17-30fps__rep_015,PM_110-Camera17-30fps__rep_015,5,4677,4898,"4677,4709,4740,4772,4803,4835,4866,4898",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,16,PM_110-Camera17-30fps__rep_016,PM_110-Camera17-30fps__rep_016,-5,4888,5062,"4888,4913,4938,4963,4987,5012,5037,5062",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,16,PM_110-Camera17-30fps__rep_016,PM_110-Camera17-30fps__rep_016,-4,4889,5063,"4889,4914,4939,4964,4988,5013,5038,5063",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,16,PM_110-Camera17-30fps__rep_016,PM_110-Camera17-30fps__rep_016,-3,4890,5064,"4890,4915,4940,4965,4989,5014,5039,5064",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,16,PM_110-Camera17-30fps__rep_016,PM_110-Camera17-30fps__rep_016,-2,4891,5065,"4891,4916,4941,4966,4990,5015,5040,5065",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,16,PM_110-Camera17-30fps__rep_016,PM_110-Camera17-30fps__rep_016,-1,4892,5066,"4892,4917,4942,4967,4991,5016,5041,5066",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,16,PM_110-Camera17-30fps__rep_016,PM_110-Camera17-30fps__rep_016,0,4893,5067,"4893,4918,4943,4968,4992,5017,5042,5067",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,16,PM_110-Camera17-30fps__rep_016,PM_110-Camera17-30fps__rep_016,1,4894,5068,"4894,4919,4944,4969,4993,5018,5043,5068",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,16,PM_110-Camera17-30fps__rep_016,PM_110-Camera17-30fps__rep_016,2,4895,5069,"4895,4920,4945,4970,4994,5019,5044,5069",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,16,PM_110-Camera17-30fps__rep_016,PM_110-Camera17-30fps__rep_016,3,4896,5070,"4896,4921,4946,4971,4995,5020,5045,5070",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,16,PM_110-Camera17-30fps__rep_016,PM_110-Camera17-30fps__rep_016,4,4897,5071,"4897,4922,4947,4972,4996,5021,5046,5071",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,16,PM_110-Camera17-30fps__rep_016,PM_110-Camera17-30fps__rep_016,5,4898,5072,"4898,4923,4948,4973,4997,5022,5047,5072",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,17,PM_110-Camera17-30fps__rep_017,PM_110-Camera17-30fps__rep_017,-5,5062,5247,"5062,5088,5115,5141,5168,5194,5221,5247",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,17,PM_110-Camera17-30fps__rep_017,PM_110-Camera17-30fps__rep_017,-4,5063,5248,"5063,5089,5116,5142,5169,5195,5222,5248",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,17,PM_110-Camera17-30fps__rep_017,PM_110-Camera17-30fps__rep_017,-3,5064,5249,"5064,5090,5117,5143,5170,5196,5223,5249",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,17,PM_110-Camera17-30fps__rep_017,PM_110-Camera17-30fps__rep_017,-2,5065,5250,"5065,5091,5118,5144,5171,5197,5224,5250",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,17,PM_110-Camera17-30fps__rep_017,PM_110-Camera17-30fps__rep_017,-1,5066,5251,"5066,5092,5119,5145,5172,5198,5225,5251",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,17,PM_110-Camera17-30fps__rep_017,PM_110-Camera17-30fps__rep_017,0,5067,5252,"5067,5093,5120,5146,5173,5199,5226,5252",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,17,PM_110-Camera17-30fps__rep_017,PM_110-Camera17-30fps__rep_017,1,5068,5253,"5068,5094,5121,5147,5174,5200,5227,5253",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,17,PM_110-Camera17-30fps__rep_017,PM_110-Camera17-30fps__rep_017,2,5069,5254,"5069,5095,5122,5148,5175,5201,5228,5254",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,17,PM_110-Camera17-30fps__rep_017,PM_110-Camera17-30fps__rep_017,3,5070,5255,"5070,5096,5123,5149,5176,5202,5229,5255",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,17,PM_110-Camera17-30fps__rep_017,PM_110-Camera17-30fps__rep_017,4,5071,5256,"5071,5097,5124,5150,5177,5203,5230,5256",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,17,PM_110-Camera17-30fps__rep_017,PM_110-Camera17-30fps__rep_017,5,5072,5257,"5072,5098,5125,5151,5178,5204,5231,5257",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,18,PM_110-Camera17-30fps__rep_018,PM_110-Camera17-30fps__rep_018,-5,5247,5387,"5247,5267,5287,5307,5327,5347,5367,5387",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,18,PM_110-Camera17-30fps__rep_018,PM_110-Camera17-30fps__rep_018,-4,5248,5388,"5248,5268,5288,5308,5328,5348,5368,5388",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,18,PM_110-Camera17-30fps__rep_018,PM_110-Camera17-30fps__rep_018,-3,5249,5389,"5249,5269,5289,5309,5329,5349,5369,5389",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,18,PM_110-Camera17-30fps__rep_018,PM_110-Camera17-30fps__rep_018,-2,5250,5390,"5250,5270,5290,5310,5330,5350,5370,5390",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,18,PM_110-Camera17-30fps__rep_018,PM_110-Camera17-30fps__rep_018,-1,5251,5391,"5251,5271,5291,5311,5331,5351,5371,5391",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,18,PM_110-Camera17-30fps__rep_018,PM_110-Camera17-30fps__rep_018,0,5252,5392,"5252,5272,5292,5312,5332,5352,5372,5392",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,18,PM_110-Camera17-30fps__rep_018,PM_110-Camera17-30fps__rep_018,1,5253,5393,"5253,5273,5293,5313,5333,5353,5373,5393",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,18,PM_110-Camera17-30fps__rep_018,PM_110-Camera17-30fps__rep_018,2,5254,5394,"5254,5274,5294,5314,5334,5354,5374,5394",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,18,PM_110-Camera17-30fps__rep_018,PM_110-Camera17-30fps__rep_018,3,5255,5395,"5255,5275,5295,5315,5335,5355,5375,5395",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,18,PM_110-Camera17-30fps__rep_018,PM_110-Camera17-30fps__rep_018,4,5256,5396,"5256,5276,5296,5316,5336,5356,5376,5396",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,18,PM_110-Camera17-30fps__rep_018,PM_110-Camera17-30fps__rep_018,5,5257,5397,"5257,5277,5297,5317,5337,5357,5377,5397",0.8928571428571428,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,19,PM_110-Camera17-30fps__rep_019,PM_110-Camera17-30fps__rep_019,-5,5387,5542,"5387,5409,5431,5453,5476,5498,5520,5542",0.9285714285714286,accepted
